Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type,Parental,Daughter,ID,Label,+/-,Human Brain,Human Colon,Human Esophagus,Human Heart,Human Kidney,Human Liver,Human Pancreas,Human Stomach,Mouse Brain,Mouse Colon,Mouse Esophagus,Mouse Heart,Mouse Kidney,Mouse Liver,Mouse Pancreas,Mouse Stomach
ENSG00000180884,ENSMUSG00000000103,ortholog_many2many,0.0,5.116053569810194,,3.659690268241241,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,0.84618485,2.8708653,2.4034235,1.128507,1.8226838,0.9324844,1.2331498,2.1103964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188227,ENSMUSG00000000103,ortholog_many2many,0.0,5.206155513147347,,3.742997054206568,,,21.0,2,NA,protein_coding,protein_coding,False,False,"GO:0006355, GO:0080090","regulation of DNA-templated transcription, regulation of primary metabolic process","-, -",3.142866,2.167407,2.339782,1.0093116,1.8638457,0.21463868,0.72238976,1.4119734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188785,ENSMUSG00000000103,ortholog_many2many,0.0,13.702467337878518,,6.318441094454799,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,3.932193,7.6911216,6.8542485,3.9457202,3.897409,2.510957,1.7922825,5.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196724,ENSMUSG00000000103,ortholog_many2many,0.0,9.489780360259937,,5.417666819958905,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,4.7214446,4.425655,4.036127,2.5800817,3.6796143,1.2606535,1.5995103,2.7464678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197128,ENSMUSG00000000103,ortholog_many2many,0.0,5.58071518438106,,4.055768398289665,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,3.3843682,1.8498241,2.2345357,2.2035446,1.7819823,0.93920106,0.8863192,1.2556691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198464,ENSMUSG00000000103,ortholog_many2many,0.0,14.9374293271741,,6.682766777691532,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,3.0915084,7.679794,7.2581887,4.1399255,5.3083534,3.6192183,3.0126913,5.866531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213762,ENSMUSG00000000103,ortholog_many2many,0.0,19.4890771946782,,7.353725014493918,,,21.0,2,NA,protein_coding,protein_coding,False,False,nan,nan,nan,7.5180635,10.212978,10.371992,4.4778175,5.493363,2.5016565,2.6510258,6.9213867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269343,ENSMUSG00000000103,ortholog_many2many,0.0,9.530189856956882,,5.21560606821312,,,21.0,2,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,1.4295634,4.331734,3.8688457,1.5984567,3.0329118,3.5421376,2.8653505,4.7474613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064300,ENSMUSG00000000120,ortholog_one2one,100.0,48.81722930970179,0.534625493854697,7.112210085075644,0.49887693319932425,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007165, GO:0007399","signal transduction, nervous system development","+, -",8.780819,28.547937,23.966005,29.013563,10.140135,18.880327,9.031555,14.61379,3.503910733910034,4.468386787214544,4.665797780520126,1.5268232966650344,0.86735260633789,1.5784164853752767,0.03247335517909734,1.15613739170346
ENSG00000108379,ENSMUSG00000000125,ortholog_one2one,100.0,7.9832898505182115,1.061191548570219,3.7347307311330584,0.7246692952902566,0.375,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0000902, GO:0030182","cell morphogenesis, neuron differentiation","-, -",3.6862836,0.853183,1.4613146,0.59761554,1.2793423,7.2867985,0.49933782,0.62498325,6.019690907096727,0.043265739165991336,0.011616513945616002,0.11085145517235967,0.008382426171777,0.0,0.01981062855423967,0.03263188420340533
ENSG00000143816,ENSMUSG00000000126,ortholog_one2one,100.0,30.406941673573233,0.9422544060221244,4.687673918788981,0.8039160976753508,0.21428571428571427,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0030182,neuron differentiation,-,1.2018461,26.970804,19.423239,3.0970347,1.132016,0.24151482,2.1511164,11.310053,7.2453869847591195,0.853582561216999,8.5094373125468,2.9746625567279903,0.5962656489572133,0.17948714382038966,0.30535400427847,2.19277819506723
ENSG00000151422,ENSMUSG00000000127,ortholog_one2one,100.0,28.830203991273926,0.432082458056757,3.667518819721249,0.22174308895585437,0.14285714285714285,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007165, GO:0120035","signal transduction, regulation of plasma membrane bounded cell projection organization","+, -",3.2126365,5.855709,5.913612,1.843142,2.4395378,0.8380394,1.1768465,3.3209038,13.3867362441185,10.479931554009413,31.18317345710243,7.61241921818267,4.941141017847026,3.360813350389627,0.743107308977355,7.97268670673455
ENSG00000169180,ENSMUSG00000000131,ortholog_one2one,75.0,177.84473031410184,0.48609335200341436,4.596020215352562,0.48210342873044776,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,33.698174,35.384605,36.007046,11.211739,22.137897,17.548372,13.084236,27.533258,153.27760424133865,98.88620009277598,82.83512543023168,109.62002229032203,49.45352309884587,15.828477042989524,4.8886285030021,52.104105940994266
ENSG00000068323,ENSMUSG00000000134,ortholog_one2one,100.0,81.14729483978508,0.28026512493028277,4.112994622009138,0.13724235832861653,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,46.430645,68.95683,83.933174,25.459,43.671604,23.515945,14.58453,53.536842,32.6280193974236,31.3695430760105,38.5811572616174,16.272325696599534,15.481186778788667,6.222212282779776,1.0258750213402645,14.005130275331767
ENSG00000168646,ENSMUSG00000000142,ortholog_one2one,100.0,21.284825367150308,0.5634957886509143,2.6312346868870433,0.3770161560544102,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,6.955917,13.055875,15.854504,5.25687,3.6222906,1.7665092,2.6267729,10.3041,20.012852002934036,26.606939905512732,13.152680336318667,10.46665900809029,0.955952375791572,2.0295782536884035,0.497779525675296,3.0393948876919636
ENSG00000106009,ENSMUSG00000000148,ortholog_one2one,25.0,62.91770257714755,0.5370245260480441,5.6472855564861595,0.714338861700405,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,31.862324,40.905075,38.909996,15.640798,26.519386,20.550407,20.64555,38.62644,17.0800963252201,13.3985075792249,10.38826860239938,14.613260058208349,7.695388279561004,2.25032985775588,0.4407929871266047,5.892677451061154
ENSG00000146535,ENSMUSG00000000149,ortholog_one2one,50.0,112.68099952731909,0.5628046265759602,4.283215785955147,0.5683858295772126,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,31.244225,30.26209,22.210306,15.588527,12.167539,7.8492026,7.9242477,18.051847,95.93698779871306,29.3306748380778,44.77639989573077,78.12207939233933,75.37222537363176,15.642126426223763,1.9694869565132225,17.511991188135003
ENSG00000110628,ENSMUSG00000000154,ortholog_one2one,100.0,481.4091786459925,0.8575418587973409,5.233073892248749,0.5340436405918971,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.8724881,26.804977,10.10724,11.113075,33.079144,49.10093,4.129775,13.073879,1.2323532577343943,103.16019772665273,17.148230180545333,1.3169510068765435,507.67621511982037,45.77077330131456,0.8313869871565119,35.75379495604853
ENSG00000150773,ENSMUSG00000000167,ortholog_one2one,100.0,5.916931640140575,0.25674800522680763,2.612322642242803,0.14975006260656432,0.21428571428571427,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.4733529,1.0932982,1.246652,0.6294412,2.2839627,0.24819787,0.64054984,0.9196505,3.8609307923360396,4.066172050422463,3.458965394865007,1.7806100028611176,5.36865802729933,2.1276385871515733,0.552280349168247,2.0135512151599166
ENSG00000150768,ENSMUSG00000000168,ortholog_one2one,100.0,301.1575829954692,0.22934504632503358,6.620005027392342,0.057795143735442145,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,11.566112,18.53099,18.677193,30.070572,14.388901,7.6089525,4.4799314,12.818218,113.66698791229233,96.87281384229057,124.50859042933537,250.5386727042318,120.87704589333833,27.206320252065368,3.19128043034544,63.82751990996246
ENSG00000204370,ENSMUSG00000000171,ortholog_one2one,75.0,850.3390286823642,0.2220976060508963,6.45987681361778,0.13506762928181104,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,26.932035,80.018295,62.749832,52.42123,80.12675,69.7796,17.825125,50.128006,168.16657659201266,452.9122168604767,243.30427697335935,474.0422716588173,509.0327401215113,420.11058573572365,42.348069362072835,265.5848636805443
ENSG00000118972,ENSMUSG00000000182,ortholog_one2one,100.0,5.0557480563269355,1.1370642161902673,2.9223933996625706,0.8619192175499072,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0022008,neurogenesis,-,0.0052112653,0.02201846,0.006836256,3.0154512,0.015972808,4.257693,0.0024937943,0.008267912,0.4339688157621544,0.0,0.0,0.2949067014962777,0.0,0.018054646821264335,0.0,0.0
ENSG00000111241,ENSMUSG00000000183,ortholog_one2one,100.0,1.7794163695842857,1.041398210405467,1.548882839513078,0.8102076282411844,,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007165, GO:0022008","signal transduction, neurogenesis","+, -",0.0052805124,0.01222118,0.0064703613,0.004001932,0.00093351305,0.002171415,0.0025782553,0.0032826394,0.0,0.0,1.7095388588346252,0.5194435470007094,0.0,0.0,0.0,0.0
ENSG00000118971,ENSMUSG00000000184,ortholog_one2one,100.0,45.33143651172235,0.22128300709805818,2.174052567827206,0.06050409482540764,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,16.27695,63.36829,36.727287,36.83772,8.260039,1.5698012,16.799128,21.201557,38.88488840336613,92.50638775132268,40.96532636822007,56.49859779889247,6.70756085999147,2.5360547978445136,5.207893977816993,33.553880341099365
ENSG00000148358,ENSMUSG00000000194,ortholog_one2one,100.0,47.12653894756324,0.3082794926569872,3.1310893153772685,0.1773073359060907,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,21.330067,27.538338,28.534208,11.650292,15.97572,8.987742,9.645136,19.477972,38.92353172544157,61.185371933062775,35.19767535990243,29.435738721710432,32.67533817253507,6.2640436386241864,1.2735245698968505,27.361766161563537
ENSG00000102452,ENSMUSG00000000197,ortholog_one2one,100.0,46.947255049202816,0.19572820352350648,3.2638959557985405,0.012123367315325373,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,4.94966,0.16261572,0.113787025,0.8981248,0.14138001,0.13927943,0.30732217,0.29580587,51.8877750589996,0.38627734942989606,0.437580869034923,0.20214101863117703,0.06898119951364667,0.015261634028177333,0.12535762429709665,0.7021325317049024
ENSG00000204347,ENSMUSG00000000202,ortholog_one2one,100.0,36.20825822452378,0.08284290587903642,3.097645664470598,0.0022436840642181544,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,3.9482186,0.07012974,0.068307385,0.017999662,0.0116685135,0.03117264,0.26349783,0.21960948,40.15395497406117,0.21516716615889134,0.382666547035505,0.0,0.0,0.011961821265328,0.03579815335239833,0.320019806463061
ENSG00000172123,ENSMUSG00000000204,ortholog_many2many,0.0,62.74040909506156,0.8792784755020285,4.435532164862584,0.37038010126093457,0.4,2.0,4,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.48019657,3.3497066,2.8251374,1.4528543,2.0887125,0.5589371,0.7633689,2.068255,0.131105170566505,65.99471698928173,0.8055494462845817,0.744645971900017,0.17032620572118398,0.2535998782515427,0.08760139549238499,0.32775058362856063
ENSG00000205045,ENSMUSG00000000204,ortholog_many2many,0.0,65.17279121464314,0.992091411245882,5.2489940784040305,0.5752007469949002,,2.0,4,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.19788077,0.8294762,0.60082537,0.25100577,0.5756347,0.5528966,0.20516561,0.980727,0.131105170566505,65.99471698928173,0.8055494462845817,0.744645971900017,0.17032620572118398,0.2535998782515427,0.08760139549238499,0.32775058362856063
ENSG00000180176,ENSMUSG00000000214,ortholog_one2one,100.0,12.717104285421321,0.2117188999079009,2.4075133848238837,0.026516895376230698,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,16.441341,0.21568546,0.8114031,0.06860946,0.27635875,0.55123293,0.23130004,0.49638718,27.406532432202898,0.21346189241591232,7.22232693049948,0.166728979483604,0.0,0.033181513076917996,0.04796257439447533,0.5336185595760746
ENSG00000254647,ENSMUSG00000000215,ortholog_one2many,100.0,3667.84630289157,0.0014979345659478557,2.445156810030873,5.97054327311497e-07,0.5833333333333333,1.0,2,Mouse,protein_coding,protein_coding,True,False,"GO:0007165, GO:0006355","signal transduction, regulation of DNA-templated transcription","+, -",0.4805996,0.9188382,0.4751591,0.28329813,0.37234092,1.862034,5707.2305,0.4814863,2.3099265464633767,0.8566401531034766,0.5178422222244711,2.0361298683149234,0.6511143983570514,0.5335682161076957,2039.3853024326734,0.7469585548746043
ENSG00000166828,ENSMUSG00000000216,ortholog_one2one,100.0,16.768028191610817,0.42875954443984043,3.4474198694561258,0.0866953919801472,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.6862388,9.022961,6.205744,0.046636343,30.723326,0.01824728,2.749592,13.285619,0.4412440331238967,1.812120365617693,1.5159763985221932,0.86241037766169,24.205056970006634,0.0,0.010079091720578,0.9779767285569706
ENSG00000102385,ENSMUSG00000000223,ortholog_one2one,100.0,25.425419364304762,0.48870143863783116,3.4008470535470834,0.15078353208496753,0.5,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,7.354809,4.032981,0.5852371,0.15503126,0.10940175,0.01961961,0.03934026,0.53964984,31.682125021273464,0.9299467648655471,7.28854825389224,0.399737661857128,0.03804324137826467,0.025932146531148337,0.03644232081209833,0.613220210645722
ENSG00000064201,ENSMUSG00000000244,ortholog_one2one,100.0,19.875121560327596,0.3362657778706794,2.471828896848787,0.035245068620105346,0.41666666666666663,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.35400832,1.5373249,0.90009606,4.971496,0.74750865,0.6126428,0.23581581,1.5117298,0.42035812373179865,3.188556922732957,2.76672807715844,24.663719235019773,1.0379418047120503,0.477695041244465,0.5672731694783236,0.6122331036192373
ENSG00000106689,ENSMUSG00000000247,ortholog_one2one,100.0,12.505421743016173,0.08421228484749782,1.3050544275972908,0.003666706088873539,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007399, GO:0022008, GO:0006355, GO:0030182","nervous system development, neurogenesis, regulation of DNA-templated transcription, neuron differentiation","-, -, -, -",27.006714,0.03990145,0.030197194,0.06386503,0.027258487,2.7468855,0.013324682,0.021016985,39.3378166471314,0.07405233247898767,0.019029713472814666,0.301578962067019,0.0,0.681013017322914,0.0,0.07513211344257734
ENSG00000069493,ENSMUSG00000000248,ortholog_one2many,0.0,8.91025109192716,0.9945613919734344,3.92591895490559,0.6630075616948476,0.4375,1.0,5,Mouse,protein_coding,protein_coding,False,True,nan,nan,nan,1.1919762,5.682754,4.133242,2.6920087,3.2001338,1.4256065,1.1556561,3.5370724,0.0,0.29499070718630666,8.67711591561338,0.8580298511583796,0.0,0.0,0.16557566313579866,0.11946557254073968
ENSG00000137198,ENSMUSG00000000253,ortholog_one2one,100.0,102.75727972658989,0.4736224065229062,4.160881117470645,0.3169988266181374,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,21.089773,18.631815,22.992958,59.178375,27.791227,4.2571044,7.7331376,43.12738,55.825477258879566,31.7069818349663,58.85944590671627,102.59123576762545,103.2012146027202,1.3776970524868644,0.25943420515421367,27.0141996419521
ENSG00000145888,ENSMUSG00000000263,ortholog_one2one,100.0,11.71639038784277,0.36672628108914157,3.289172077605903,0.05326466660362705,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.3398181,0.023868445,0.024783969,0.013856652,0.015462148,0.012347674,0.12290051,0.020531882,12.055508613935677,0.0,0.019062711813535003,0.0,0.0,0.0,0.0,0.010103454349680333
ENSG00000080561,ENSMUSG00000000266,ortholog_one2one,100.0,27.35492681864229,0.36095468843827544,3.465096411383144,0.21287336616199826,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,3.909865,8.31165,10.180334,1.619772,3.6516588,2.0186687,2.3041503,6.1136603,17.61057512372977,26.7268503004302,17.1148631152812,7.312904510477494,9.939478116839693,1.0999935442782662,0.7933644094008789,16.028316533105265
ENSG00000121060,ENSMUSG00000000275,ortholog_one2one,100.0,76.94870037146931,0.4883440673015062,4.419127769739201,0.4318347293589275,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,5.3545074,14.282338,13.677548,4.504637,7.468246,13.141888,7.0558667,13.069093,4.290014305399914,73.28140817798426,39.83643630538293,34.5103636792801,30.483886745911963,21.362964628609664,3.306809207773743,28.660332472871232
