Human Gene,Mouse Parent,Mouse Daughter,GOC Parent,GOC Daughter,EuclidDist Parent,EuclidDist Daughter,EuclidDistNorm Parent,EuclidDistNorm Daughter,EuclidDistLog Parent,EuclidDistLog Daughter,PearDist Parent,PearDist Daughter,TEC Parent,TEC Daughter
ENSG00000101435,ENSMUSG00000027446,ENSMUSG00000027445,100.0,0.0,0.3129144912697625,0.43247456522057737,0.9615857641471197,0.9999532956879583,0.3996840974695513,0.5342174963063341,0.764569342202805,0.870792786160992,,
ENSG00000101439,ENSMUSG00000027447,ENSMUSG00000033156,75.0,25.0,1920.7170919774867,795.1621323740155,0.3304445063098916,,4.325712774650717,20.463039100607052,0.14034912791524423,,0.0,
ENSG00000101444,ENSMUSG00000027597,ENSMUSG00000048087,75.0,0.0,159.48646879774847,200.68939755883292,0.7635629503484532,0.7912439350097191,7.3986603579253325,15.383161963114317,0.5192854928913186,0.5880577741283555,0.0,
ENSG00000043093,ENSMUSG00000027708,ENSMUSG00000113255,75.0,0.0,38.283429482199935,,0.2535694413347388,,4.193477198941034,,0.2649931017193561,,0.0,
ENSG00000134216,ENSMUSG00000043873,ENSMUSG00000062778,100.0,0.0,268.4366419141419,19549.63487228975,1.0498698505635446,0.003142596943584087,2.6662274027296626,7.9100426284696645,0.6856769406130505,5.475895030748745e-06,0.3333333333333333,0.4375
ENSG00000174720,ENSMUSG00000027968,ENSMUSG00000066107,100.0,0.0,29.383579088184685,35.98128072652686,0.5993729828866771,0.9725129737231956,2.7872667989049136,9.488556923893986,0.6564658422152414,0.4196253690516881,0.0625,
ENSG00000173207,ENSMUSG00000028044,ENSMUSG00000062687,100.0,0.0,42.57829324047725,21.325647006086815,0.6680199999061137,1.0071528134931118,3.55738244190688,7.6561848776204275,0.76304554129954,0.5368150987084247,0.0,
ENSG00000158473,ENSMUSG00000028076,ENSMUSG00000041750,50.0,0.0,186.80903324790745,9.464739888594442,0.49875535973914265,1.288785563019998,7.078712783377272,4.384273904101028,0.12262273588135297,1.166417841028347,0.125,0.4166666666666667
ENSG00000136929,ENSMUSG00000028332,ENSMUSG00000121974,100.0,0.0,1.9649076711115792,,1.2269557900746206,,1.6695840461536153,,1.1855866573085312,,,
ENSG00000155875,ENSMUSG00000028492,ENSMUSG00000085880,100.0,0.0,0.9243935909545379,0.2354892656895593,1.0839328489445186,1.3480182108247787,0.901188423978283,0.28644407415474177,0.8402399897680723,1.3486052063655882,,
ENSG00000204518,ENSMUSG00000078505,ENSMUSG00000070609,100.0,0.0,0.8120866062987018,1.0619685266454686,1.34188203031788,1.2951840946407482,0.8789342214430709,1.1461203235913426,1.1635162529952943,1.141959246689359,,
ENSG00000131238,ENSMUSG00000028657,ENSMUSG00000134847,100.0,0.0,104.30470622834436,,0.44255615583484265,,3.2380988721941986,,0.41047827670189574,,0.0,
ENSG00000088992,ENSMUSG00000029359,ENSMUSG00000055826,100.0,0.0,148.73331962623118,94.84592383889368,0.5869971654003274,0.9874739789666032,5.8374318804458705,10.400498827876014,0.33332230674117413,1.1793335138996848,0.0625,
ENSG00000111328,ENSMUSG00000029394,ENSMUSG00000078154,100.0,0.0,85.65403204060408,101.86264681413851,0.41088735498787027,0.7136671597466141,6.336493688123658,12.0971334524735,0.2807196595832029,0.8447392121704652,0.0625,
ENSG00000135269,ENSMUSG00000029552,ENSMUSG00000068113,100.0,0.0,93.63802282916,218.28156036215603,0.4305469643482452,1.0229396204742658,3.574357974455567,12.399202920330767,0.15680525007475865,0.7550924949153609,0.0,
ENSG00000130429,ENSMUSG00000029622,ENSMUSG00000142832,100.0,0.0,392.1064322994125,,0.5217868062330675,,4.009744697586593,,0.28678744491772146,,0.0,
ENSG00000111796,ENSMUSG00000030325,ENSMUSG00000030154,25.0,0.0,6.252793873611305,6.335226197592421,0.9974814213865433,0.9248889820305946,3.0013770450625157,3.0079649443680174,0.9746889810047589,0.9586213550208804,1.0,1.0
ENSG00000212127,ENSMUSG00000071149,ENSMUSG00000062952,75.0,25.0,6.962415151714668,6.955413021145363,,1.3062071610529116,4.441542870409831,4.426317707363218,,1.46529791205028,,
ENSG00000105398,ENSMUSG00000070811,ENSMUSG00000094156,100.0,0.0,514.702808484529,507.47008530195865,0.025786840598769595,0.025786840598769595,8.889637228945643,5.963879961284936,0.0003234414138232333,0.0003234414138232333,,0.25
ENSG00000197013,ENSMUSG00000078995,ENSMUSG00000058883,25.0,0.0,5.292361147067419,5.440014522757901,0.635532881029993,0.7438360200496503,2.7304536448017807,2.942950434950905,1.2079378265592433,0.8454927959011583,0.3125,0.25
ENSG00000159915,ENSMUSG00000074283,ENSMUSG00000047603,75.0,25.0,7.056124062672963,18.672427714880914,0.41842689392644683,0.2796397773815713,2.454596208172084,4.522015066269624,0.2532397316615702,0.11560344425478264,0.16666666666666666,0.21428571428571427
ENSG00000149925,ENSMUSG00000030695,ENSMUSG00000059343,100.0,0.0,5172.408149530898,350.6686751138779,0.46598659213270427,0.4019344211442104,8.164967003223877,16.419765110523826,0.16709559854459632,0.12794171708505087,0.0,
ENSG00000147123,ENSMUSG00000031059,ENSMUSG00000061633,100.0,0.0,621.7485961298636,162.66484297072168,0.3427440887858951,,5.644307224204684,15.347649321440313,0.4452947632177361,,0.0,
ENSG00000124260,ENSMUSG00000043453,ENSMUSG00000031179,50.0,0.0,0.01088739154729354,0.13558263016857103,,0.9959232986123547,0.0151174620545407,0.18597097505529525,,1.02846924667382,,
ENSG00000102007,ENSMUSG00000031146,ENSMUSG00000057762,100.0,0.0,350.4808958579269,429.51074535632193,0.5851830612134435,0.5617628370879009,8.658956221479354,16.347645763106858,0.3018684427505194,0.32193941082133914,0.0625,
ENSG00000165775,ENSMUSG00000031198,ENSMUSG00000074619,50.0,0.0,211.34487969645218,61.69686232923826,0.411792192400765,0.5037564043858961,5.196855723999323,11.524535314699207,0.38797281532677885,0.4203365414188448,0.0,
ENSG00000185515,ENSMUSG00000031201,ENSMUSG00000112039,100.0,0.0,87.97384880080777,,0.4932975709778335,,5.593307557081223,,0.903403684184831,,0.0,
ENSG00000160211,ENSMUSG00000031400,ENSMUSG00000089992,75.0,0.0,123.4727068417308,50.63855629961485,0.36149621929806647,0.5445174211944755,3.4092996181971733,9.903037256957589,0.05839622366092234,0.1418895438926394,0.0,
ENSG00000127445,ENSMUSG00000032171,ENSMUSG00000074997,100.0,0.0,73.65329590946696,123.19613427617288,0.2995803137810998,0.8986609238352925,3.3543900018681696,13.496682436488344,0.16442540802454741,0.7625453407387305,0.0,
ENSG00000158234,ENSMUSG00000096316,ENSMUSG00000032463,50.0,25.0,24.710842612375636,47.989952379464455,,0.7147871599990719,8.225946242452247,4.632167838630877,,0.9416533858146958,,0.0
ENSG00000160505,ENSMUSG00000034690,ENSMUSG00000032999,50.0,0.0,0.06179774261526701,0.07028728917112746,,0.8700023698810564,0.08655550894390839,0.09738972428101984,,0.5709532292481951,,
ENSG00000164691,ENSMUSG00000052031,ENSMUSG00000033450,50.0,25.0,21.37055044677295,3.1132928485001155,0.7208938313181721,0.7649629483786138,5.24226523904546,1.8869824915373363,1.0135740496852854,0.6798433942058855,0.07142857142857142,0.5
ENSG00000163528,ENSMUSG00000034203,ENSMUSG00000081044,100.0,0.0,22.696010075689525,45.950115892395175,0.4785319765515928,0.8715786474956949,1.7178353379529008,10.228640051001314,0.734286646150627,1.0075895443028522,0.0,
ENSG00000204010,ENSMUSG00000034459,ENSMUSG00000079339,50.0,0.0,26.550473490204112,218.94721190051675,0.8361080829130031,1.2732510990347148,7.7716361290131335,8.505525599097949,1.0096525341070492,1.2529825971616408,,
ENSG00000133422,ENSMUSG00000034543,ENSMUSG00000048602,100.0,0.0,38.7795109086296,34.79889939407521,0.6019311731535454,1.166972376086179,3.443849125736954,9.073417138711745,0.9127522171353448,1.259210476443763,0.0,0.4375
ENSG00000186074,ENSMUSG00000047798,ENSMUSG00000034641,100.0,0.0,2.0735550965322957,7.844679620468697,0.5821368384157031,0.8680822534267814,1.4691312469540705,3.192116302706536,0.5111283360764463,1.0702082217629731,0.25,0.4
ENSG00000140153,ENSMUSG00000037957,ENSMUSG00000035560,100.0,0.0,52.11472157830021,15.280871267110841,0.35442641047181495,0.9801797078734643,5.274992849626411,6.744054966787182,0.51308889209488,0.3812630967575631,0.0,
ENSG00000006059,ENSMUSG00000057723,ENSMUSG00000048981,100.0,75.0,0.651563156739009,0.11825835781303229,1.0448564941354932,0.11586764699545664,0.7046454167314629,0.13060708211561306,0.6941951018812031,0.007690324898192991,,
ENSG00000140932,ENSMUSG00000035785,ENSMUSG00000074127,75.0,25.0,2.11071032078653,2.1398257884878413,1.0068409640756948,,2.0123541678625827,2.0588967458408063,1.2574936324433827,,,
ENSG00000125352,ENSMUSG00000036537,ENSMUSG00000098134,50.0,0.0,34.27631604111297,20.164769383673068,0.5878405937811,0.46847434869329496,5.285381765150484,3.156898784874297,0.8177963589251355,1.0279171347474692,0.0625,0.0
ENSG00000196470,ENSMUSG00000036840,ENSMUSG00000040749,100.0,0.0,27.739119045320795,5.631970079077165,0.5266714926641657,0.4803126712784924,4.044605289911147,1.9915222103226042,0.7218047740352529,0.6597523318852438,0.0,0.125
ENSG00000134323,ENSMUSG00000037169,ENSMUSG00000044597,100.0,0.0,8.330579380739396,4.766997120120034,0.7486710286728332,,2.8725660726282696,2.9449177157425988,0.6056618142350503,,0.41666666666666663,
ENSG00000125676,ENSMUSG00000037475,ENSMUSG00000097392,100.0,0.0,77.36748661232119,24.268680648951914,0.5541002514810333,0.6205928268854457,4.402732001224894,2.9546774042647312,0.6824380127692322,0.9124241177345742,0.0,0.0
ENSG00000265241,ENSMUSG00000038374,ENSMUSG00000078184,100.0,0.0,48.69178501531714,61.07414460617296,0.34566533124613863,0.5688929260325123,2.6569520388084347,10.694218888676387,0.39752672620702767,0.4511632946306612,0.0,
ENSG00000182326,ENSMUSG00000079343,ENSMUSG00000038521,75.0,50.0,953.6144798951578,771.40724532851,1.1901125010172762,0.1843395148947084,19.063522331615776,6.4606219114848935,1.4360984102717642,0.03456215516263894,,0.0
ENSG00000130706,ENSMUSG00000039041,ENSMUSG00000042165,100.0,0.0,84.25745994495097,139.71780272239633,0.3198925786594297,0.4386702545232127,4.504919553030507,13.375868421279549,0.35539148280308375,0.3097960450968086,0.0,0.4375
ENSG00000196329,ENSMUSG00000043505,ENSMUSG00000039264,100.0,0.0,42.05024144982589,41.969273553661495,0.6413637506580114,0.8738260695755996,5.263978677600773,6.169820195642092,0.4787572814164903,0.5663503913269767,0.125,0.1875
ENSG00000182459,ENSMUSG00000039329,ENSMUSG00000039337,100.0,0.0,0.47160259732497084,0.07466535455952628,0.8531967353176818,1.0683300037364258,0.5584336219825814,0.09425157029827122,0.6545807949431888,1.1558279914659413,,
ENSG00000172315,ENSMUSG00000039725,ENSMUSG00000042854,100.0,0.0,12.908320775733236,18.737569031140715,0.44872647389382286,0.5711089757892194,1.9937161996068833,4.526670375149739,0.6640937327780595,0.918154117866291,0.0,0.1875
ENSG00000139547,ENSMUSG00000089789,ENSMUSG00000040134,100.0,0.0,284.8016266400177,848.4650878278775,1.3603450283547636,0.04046301007090349,8.170048625987086,2.3566819365195975,1.1703588786183667,0.000889430384409251,1.0,0.5
ENSG00000113249,ENSMUSG00000040405,ENSMUSG00000040413,100.0,0.0,7.165297687180212,103.3726037214206,0.2757690691059095,0.8483641662012782,2.1665333776309867,6.92085639220462,0.04027688073836233,0.44791300228708064,0.0,0.25
ENSG00000185792,ENSMUSG00000040614,ENSMUSG00000060508,25.0,0.0,0.22577937525691705,57.09404988445448,,0.7654302283716422,0.2645910959010815,5.660438566459447,,0.25402658590632643,,
ENSG00000196611,ENSMUSG00000043089,ENSMUSG00000041620,100.0,0.0,38.521609963705735,38.521609963705735,,,3.6181720632857672,3.6181720632857672,,,,
ENSG00000100207,ENSMUSG00000041852,ENSMUSG00000071262,100.0,0.0,37.281652002137136,19.907082078666203,0.6695087816317421,0.7481444823317237,3.9077642484564854,7.175558742276513,0.7215378550981915,0.8349010494799114,0.0625,
ENSG00000119862,ENSMUSG00000042363,ENSMUSG00000048398,100.0,0.0,165.57939902294373,25.55733922554865,0.4485088944083942,0.742006869717771,5.30359899859878,8.157892832148105,0.08695449108674502,0.28327606944940886,0.0,
ENSG00000170925,ENSMUSG00000042386,ENSMUSG00000071686,100.0,0.0,0.09591182819082,0.021835928382194458,0.7103295175353079,,0.09779017433391667,0.02888056350013191,0.3663633436879742,,,
ENSG00000135164,ENSMUSG00000042508,ENSMUSG00000058670,100.0,0.0,59.143767042995634,93.96966173452691,0.5946644462308335,,3.324668724985139,12.892191838205337,0.7067200422417426,,0.0,
ENSG00000113209,ENSMUSG00000045689,ENSMUSG00000045657,75.0,50.0,4.152098382297039,4.663946802220001,0.8225290276459708,0.9355288652545674,2.8821031055050765,3.015447340320403,0.535838643327905,0.5334187684910976,0.42857142857142855,0.42857142857142855
ENSG00000141965,ENSMUSG00000043683,ENSMUSG00000078157,100.0,0.0,63.92754433815159,3.2457719443881494,0.5375588856279101,0.7093382183074153,7.9277422708754655,2.5673633705364582,0.42553643027923116,0.37561749635478225,0.25,
ENSG00000237521,ENSMUSG00000050803,ENSMUSG00000058491,25.0,0.0,0.006142724038009928,0.006142724038009928,,,0.008289268923830577,0.008289268923830577,,,,
ENSG00000174667,ENSMUSG00000044454,ENSMUSG00000059623,25.0,0.0,0.007761310025192244,0.007761310025192244,,,0.010628681380743571,0.010628681380743571,,,,
